ID_TARIFA,NOMBRE_COMERCIAL,RAZON_SOCIAL,DEPARTAMENTO,NOMBRE_TARIFA_PLAN,COSTO_INSTALACION,PRECIO_MENSUAL,CANTIDAD_CANALES_DIGITALES,CANTIDAD_CANALES_ANALOGICOS,DENOMINACION_TECNOLOGIA,TIPO_PAGO,TARIFA_PUNTO_ADICIONAL,OBSERVACIONES
12960,TELECEL S.A.,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,Cochabamba,ADRENALINA SPORTS,0,35,1,0,IPTV,POSTPAGO,0,El 17 nov 23 inicia la comercializaci  n del plan en el municipio de Sacaba del departamento de Cochabamba y en el municipio de Sucre del departamento de Sucre   A partir del 12 oct 23 el plan se comercializar   en el municipio de Oruro   A partir del 07 09 2023 el plan ser   comercializado en el municipio de Viacha en el departamento de La Paz   A partir del 1 jun 23 este plan estar   disponible para su comercializaci  n en las localidades de Shinahota del departamento de Cochabamba  Coroico del departamento de La Paz y Samaipata del departamento de Santa Cruz   A partir del 17 05 2023 el plan ser   comercializado en las localidades de Villa Tunari y Chimor   en el departamento de Cochabamba y en la localidad de Chulumani en el departamento de La Paz   A partir del 01 abr 23 inicia la comercializaci  n de este plan en las localidades de Bulo Bulo  Ivirgarzama y Entre R  os en el departamento de Cochabamba y en las localidades de Portachuelo y Buena Vista en el departamento de Santa Cruz  A partir del 24 mar 23 inicia la comercializaci  n del plan en Cercado de Cochabamba  Warnes y Camiri de Santa Cruz  El Alto de La Paz  A partir del 9 mar 23 se inicia la comercializaci  n del paquete premium en las comunidades de Patacamaya en La Paz y Villamontes en Tarija  Vigente desde el 16 sep 2022  Incluye 1 Canal HD  Adrenalina   Pueden suscribirse a este paquete premium s  lo los usuarios que tengan un plan Tigo Total o Tigo Hogar por IPTV 
12960,TELECEL S.A.,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,Santa Cruz,ADRENALINA SPORTS,0,35,1,0,IPTV,POSTPAGO,0,El 17 nov 23 inicia la comercializaci  n del plan en el municipio de Sacaba del departamento de Cochabamba y en el municipio de Sucre del departamento de Sucre   A partir del 12 oct 23 el plan se comercializar   en el municipio de Oruro   A partir del 07 09 2023 el plan ser   comercializado en el municipio de Viacha en el departamento de La Paz   A partir del 1 jun 23 este plan estar   disponible para su comercializaci  n en las localidades de Shinahota del departamento de Cochabamba  Coroico del departamento de La Paz y Samaipata del departamento de Santa Cruz   A partir del 17 05 2023 el plan ser   comercializado en las localidades de Villa Tunari y Chimor   en el departamento de Cochabamba y en la localidad de Chulumani en el departamento de La Paz   A partir del 01 abr 23 inicia la comercializaci  n de este plan en las localidades de Bulo Bulo  Ivirgarzama y Entre R  os en el departamento de Cochabamba y en las localidades de Portachuelo y Buena Vista en el departamento de Santa Cruz  A partir del 24 mar 23 inicia la comercializaci  n del plan en Cercado de Cochabamba  Warnes y Camiri de Santa Cruz  El Alto de La Paz  A partir del 9 mar 23 se inicia la comercializaci  n del paquete premium en las comunidades de Patacamaya en La Paz y Villamontes en Tarija  Vigente desde el 16 sep 2022  Incluye 1 Canal HD  Adrenalina   Pueden suscribirse a este paquete premium s  lo los usuarios que tengan un plan Tigo Total o Tigo Hogar por IPTV 
12960,TELECEL S.A.,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,Oruro,ADRENALINA SPORTS,0,35,1,0,IPTV,POSTPAGO,0,El 17 nov 23 inicia la comercializaci  n del plan en el municipio de Sacaba del departamento de Cochabamba y en el municipio de Sucre del departamento de Sucre   A partir del 12 oct 23 el plan se comercializar   en el municipio de Oruro   A partir del 07 09 2023 el plan ser   comercializado en el municipio de Viacha en el departamento de La Paz   A partir del 1 jun 23 este plan estar   disponible para su comercializaci  n en las localidades de Shinahota del departamento de Cochabamba  Coroico del departamento de La Paz y Samaipata del departamento de Santa Cruz   A partir del 17 05 2023 el plan ser   comercializado en las localidades de Villa Tunari y Chimor   en el departamento de Cochabamba y en la localidad de Chulumani en el departamento de La Paz   A partir del 01 abr 23 inicia la comercializaci  n de este plan en las localidades de Bulo Bulo  Ivirgarzama y Entre R  os en el departamento de Cochabamba y en las localidades de Portachuelo y Buena Vista en el departamento de Santa Cruz  A partir del 24 mar 23 inicia la comercializaci  n del plan en Cercado de Cochabamba  Warnes y Camiri de Santa Cruz  El Alto de La Paz  A partir del 9 mar 23 se inicia la comercializaci  n del paquete premium en las comunidades de Patacamaya en La Paz y Villamontes en Tarija  Vigente desde el 16 sep 2022  Incluye 1 Canal HD  Adrenalina   Pueden suscribirse a este paquete premium s  lo los usuarios que tengan un plan Tigo Total o Tigo Hogar por IPTV 
12960,TELECEL S.A.,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,Tarija,ADRENALINA SPORTS,0,35,1,0,IPTV,POSTPAGO,0,El 17 nov 23 inicia la comercializaci  n del plan en el municipio de Sacaba del departamento de Cochabamba y en el municipio de Sucre del departamento de Sucre   A partir del 12 oct 23 el plan se comercializar   en el municipio de Oruro   A partir del 07 09 2023 el plan ser   comercializado en el municipio de Viacha en el departamento de La Paz   A partir del 1 jun 23 este plan estar   disponible para su comercializaci  n en las localidades de Shinahota del departamento de Cochabamba  Coroico del departamento de La Paz y Samaipata del departamento de Santa Cruz   A partir del 17 05 2023 el plan ser   comercializado en las localidades de Villa Tunari y Chimor   en el departamento de Cochabamba y en la localidad de Chulumani en el departamento de La Paz   A partir del 01 abr 23 inicia la comercializaci  n de este plan en las localidades de Bulo Bulo  Ivirgarzama y Entre R  os en el departamento de Cochabamba y en las localidades de Portachuelo y Buena Vista en el departamento de Santa Cruz  A partir del 24 mar 23 inicia la comercializaci  n del plan en Cercado de Cochabamba  Warnes y Camiri de Santa Cruz  El Alto de La Paz  A partir del 9 mar 23 se inicia la comercializaci  n del paquete premium en las comunidades de Patacamaya en La Paz y Villamontes en Tarija  Vigente desde el 16 sep 2022  Incluye 1 Canal HD  Adrenalina   Pueden suscribirse a este paquete premium s  lo los usuarios que tengan un plan Tigo Total o Tigo Hogar por IPTV 
12960,TELECEL S.A.,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,Chuquisaca,ADRENALINA SPORTS,0,35,1,0,IPTV,POSTPAGO,0,El 17 nov 23 inicia la comercializaci  n del plan en el municipio de Sacaba del departamento de Cochabamba y en el municipio de Sucre del departamento de Sucre   A partir del 12 oct 23 el plan se comercializar   en el municipio de Oruro   A partir del 07 09 2023 el plan ser   comercializado en el municipio de Viacha en el departamento de La Paz   A partir del 1 jun 23 este plan estar   disponible para su comercializaci  n en las localidades de Shinahota del departamento de Cochabamba  Coroico del departamento de La Paz y Samaipata del departamento de Santa Cruz   A partir del 17 05 2023 el plan ser   comercializado en las localidades de Villa Tunari y Chimor   en el departamento de Cochabamba y en la localidad de Chulumani en el departamento de La Paz   A partir del 01 abr 23 inicia la comercializaci  n de este plan en las localidades de Bulo Bulo  Ivirgarzama y Entre R  os en el departamento de Cochabamba y en las localidades de Portachuelo y Buena Vista en el departamento de Santa Cruz  A partir del 24 mar 23 inicia la comercializaci  n del plan en Cercado de Cochabamba  Warnes y Camiri de Santa Cruz  El Alto de La Paz  A partir del 9 mar 23 se inicia la comercializaci  n del paquete premium en las comunidades de Patacamaya en La Paz y Villamontes en Tarija  Vigente desde el 16 sep 2022  Incluye 1 Canal HD  Adrenalina   Pueden suscribirse a este paquete premium s  lo los usuarios que tengan un plan Tigo Total o Tigo Hogar por IPTV 
12957,TELECEL S.A.,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,La Paz,UNIVERSAL  ,0,40,5,0,IPTV,POSTPAGO,0,El 17 nov 23 inicia la comercializaci  n del plan en el municipio de Sacaba del departamento de Cochabamba y en el municipio de Sucre del departamento de Sucre   A partir del 12 oct 23 el plan se comercializar   en el municipio de Oruro   A partir del 07 09 2023 el plan ser   comercializado en el municipio de Viacha en el departamento de La Paz   A partir del 1 jun 23 este plan estar   disponible para su comercializaci  n en las localidades de Shinahota del departamento de Cochabamba  Coroico del departamento de La Paz y Samaipata del departamento de Santa Cruz   A partir del 17 05 2023 el plan ser   comercializado en las localidades de Villa Tunari y Chimor   en el departamento de Cochabamba y en la localidad de Chulumani en el departamento de La Paz   A partir del 01 abr 23 inicia la comercializaci  n de este plan en las localidades de Bulo Bulo  Ivirgarzama y Entre R  os en el departamento de Cochabamba y en las localidades de Portachuelo y Buena Vista en el departamento de Santa Cruz  A partir del 24 mar 23 inicia la comercializaci  n del plan en Cercado de Cochabamba  Warnes y Camiri de Santa Cruz  El Alto de La Paz    A partir del 9 mar 23 se inicia la comercializaci  n del paquete premium en las comunidades de Patacamaya en La Paz y Villamontes en Tarija  Vigente desde el 16 sep 2022  Incluye 5 Canales HD  Universal Premiere  Universal Cinema  Universal Comedy  Universal Crime y Universal Reality   La tarifa tambi  n incluye la licencia para la aplicaci  n Universal  cuyas condiciones de uso las NBCUniversal  LLC detallados en el link  https   www nbcuniversal com terms  Pueden suscribirse a este paquete premium s  lo los usuarios que tengan un plan Tigo Total o Tigo Hogar por IPTV 
12957,TELECEL S.A.,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,Cochabamba,UNIVERSAL  ,0,40,5,0,IPTV,POSTPAGO,0,El 17 nov 23 inicia la comercializaci  n del plan en el municipio de Sacaba del departamento de Cochabamba y en el municipio de Sucre del departamento de Sucre   A partir del 12 oct 23 el plan se comercializar   en el municipio de Oruro   A partir del 07 09 2023 el plan ser   comercializado en el municipio de Viacha en el departamento de La Paz   A partir del 1 jun 23 este plan estar   disponible para su comercializaci  n en las localidades de Shinahota del departamento de Cochabamba  Coroico del departamento de La Paz y Samaipata del departamento de Santa Cruz   A partir del 17 05 2023 el plan ser   comercializado en las localidades de Villa Tunari y Chimor   en el departamento de Cochabamba y en la localidad de Chulumani en el departamento de La Paz   A partir del 01 abr 23 inicia la comercializaci  n de este plan en las localidades de Bulo Bulo  Ivirgarzama y Entre R  os en el departamento de Cochabamba y en las localidades de Portachuelo y Buena Vista en el departamento de Santa Cruz  A partir del 24 mar 23 inicia la comercializaci  n del plan en Cercado de Cochabamba  Warnes y Camiri de Santa Cruz  El Alto de La Paz    A partir del 9 mar 23 se inicia la comercializaci  n del paquete premium en las comunidades de Patacamaya en La Paz y Villamontes en Tarija  Vigente desde el 16 sep 2022  Incluye 5 Canales HD  Universal Premiere  Universal Cinema  Universal Comedy  Universal Crime y Universal Reality   La tarifa tambi  n incluye la licencia para la aplicaci  n Universal  cuyas condiciones de uso las NBCUniversal  LLC detallados en el link  https   www nbcuniversal com terms  Pueden suscribirse a este paquete premium s  lo los usuarios que tengan un plan Tigo Total o Tigo Hogar por IPTV 
12957,TELECEL S.A.,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,Santa Cruz,UNIVERSAL  ,0,40,5,0,IPTV,POSTPAGO,0,El 17 nov 23 inicia la comercializaci  n del plan en el municipio de Sacaba del departamento de Cochabamba y en el municipio de Sucre del departamento de Sucre   A partir del 12 oct 23 el plan se comercializar   en el municipio de Oruro   A partir del 07 09 2023 el plan ser   comercializado en el municipio de Viacha en el departamento de La Paz   A partir del 1 jun 23 este plan estar   disponible para su comercializaci  n en las localidades de Shinahota del departamento de Cochabamba  Coroico del departamento de La Paz y Samaipata del departamento de Santa Cruz   A partir del 17 05 2023 el plan ser   comercializado en las localidades de Villa Tunari y Chimor   en el departamento de Cochabamba y en la localidad de Chulumani en el departamento de La Paz   A partir del 01 abr 23 inicia la comercializaci  n de este plan en las localidades de Bulo Bulo  Ivirgarzama y Entre R  os en el departamento de Cochabamba y en las localidades de Portachuelo y Buena Vista en el departamento de Santa Cruz  A partir del 24 mar 23 inicia la comercializaci  n del plan en Cercado de Cochabamba  Warnes y Camiri de Santa Cruz  El Alto de La Paz    A partir del 9 mar 23 se inicia la comercializaci  n del paquete premium en las comunidades de Patacamaya en La Paz y Villamontes en Tarija  Vigente desde el 16 sep 2022  Incluye 5 Canales HD  Universal Premiere  Universal Cinema  Universal Comedy  Universal Crime y Universal Reality   La tarifa tambi  n incluye la licencia para la aplicaci  n Universal  cuyas condiciones de uso las NBCUniversal  LLC detallados en el link  https   www nbcuniversal com terms  Pueden suscribirse a este paquete premium s  lo los usuarios que tengan un plan Tigo Total o Tigo Hogar por IPTV 
12957,TELECEL S.A.,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,Oruro,UNIVERSAL  ,0,40,5,0,IPTV,POSTPAGO,0,El 17 nov 23 inicia la comercializaci  n del plan en el municipio de Sacaba del departamento de Cochabamba y en el municipio de Sucre del departamento de Sucre   A partir del 12 oct 23 el plan se comercializar   en el municipio de Oruro   A partir del 07 09 2023 el plan ser   comercializado en el municipio de Viacha en el departamento de La Paz   A partir del 1 jun 23 este plan estar   disponible para su comercializaci  n en las localidades de Shinahota del departamento de Cochabamba  Coroico del departamento de La Paz y Samaipata del departamento de Santa Cruz   A partir del 17 05 2023 el plan ser   comercializado en las localidades de Villa Tunari y Chimor   en el departamento de Cochabamba y en la localidad de Chulumani en el departamento de La Paz   A partir del 01 abr 23 inicia la comercializaci  n de este plan en las localidades de Bulo Bulo  Ivirgarzama y Entre R  os en el departamento de Cochabamba y en las localidades de Portachuelo y Buena Vista en el departamento de Santa Cruz  A partir del 24 mar 23 inicia la comercializaci  n del plan en Cercado de Cochabamba  Warnes y Camiri de Santa Cruz  El Alto de La Paz    A partir del 9 mar 23 se inicia la comercializaci  n del paquete premium en las comunidades de Patacamaya en La Paz y Villamontes en Tarija  Vigente desde el 16 sep 2022  Incluye 5 Canales HD  Universal Premiere  Universal Cinema  Universal Comedy  Universal Crime y Universal Reality   La tarifa tambi  n incluye la licencia para la aplicaci  n Universal  cuyas condiciones de uso las NBCUniversal  LLC detallados en el link  https   www nbcuniversal com terms  Pueden suscribirse a este paquete premium s  lo los usuarios que tengan un plan Tigo Total o Tigo Hogar por IPTV 
12957,TELECEL S.A.,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,Tarija,UNIVERSAL  ,0,40,5,0,IPTV,POSTPAGO,0,El 17 nov 23 inicia la comercializaci  n del plan en el municipio de Sacaba del departamento de Cochabamba y en el municipio de Sucre del departamento de Sucre   A partir del 12 oct 23 el plan se comercializar   en el municipio de Oruro   A partir del 07 09 2023 el plan ser   comercializado en el municipio de Viacha en el departamento de La Paz   A partir del 1 jun 23 este plan estar   disponible para su comercializaci  n en las localidades de Shinahota del departamento de Cochabamba  Coroico del departamento de La Paz y Samaipata del departamento de Santa Cruz   A partir del 17 05 2023 el plan ser   comercializado en las localidades de Villa Tunari y Chimor   en el departamento de Cochabamba y en la localidad de Chulumani en el departamento de La Paz   A partir del 01 abr 23 inicia la comercializaci  n de este plan en las localidades de Bulo Bulo  Ivirgarzama y Entre R  os en el departamento de Cochabamba y en las localidades de Portachuelo y Buena Vista en el departamento de Santa Cruz  A partir del 24 mar 23 inicia la comercializaci  n del plan en Cercado de Cochabamba  Warnes y Camiri de Santa Cruz  El Alto de La Paz    A partir del 9 mar 23 se inicia la comercializaci  n del paquete premium en las comunidades de Patacamaya en La Paz y Villamontes en Tarija  Vigente desde el 16 sep 2022  Incluye 5 Canales HD  Universal Premiere  Universal Cinema  Universal Comedy  Universal Crime y Universal Reality   La tarifa tambi  n incluye la licencia para la aplicaci  n Universal  cuyas condiciones de uso las NBCUniversal  LLC detallados en el link  https   www nbcuniversal com terms  Pueden suscribirse a este paquete premium s  lo los usuarios que tengan un plan Tigo Total o Tigo Hogar por IPTV 
12957,TELECEL S.A.,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,Chuquisaca,UNIVERSAL  ,0,40,5,0,IPTV,POSTPAGO,0,El 17 nov 23 inicia la comercializaci  n del plan en el municipio de Sacaba del departamento de Cochabamba y en el municipio de Sucre del departamento de Sucre   A partir del 12 oct 23 el plan se comercializar   en el municipio de Oruro   A partir del 07 09 2023 el plan ser   comercializado en el municipio de Viacha en el departamento de La Paz   A partir del 1 jun 23 este plan estar   disponible para su comercializaci  n en las localidades de Shinahota del departamento de Cochabamba  Coroico del departamento de La Paz y Samaipata del departamento de Santa Cruz   A partir del 17 05 2023 el plan ser   comercializado en las localidades de Villa Tunari y Chimor   en el departamento de Cochabamba y en la localidad de Chulumani en el departamento de La Paz   A partir del 01 abr 23 inicia la comercializaci  n de este plan en las localidades de Bulo Bulo  Ivirgarzama y Entre R  os en el departamento de Cochabamba y en las localidades de Portachuelo y Buena Vista en el departamento de Santa Cruz  A partir del 24 mar 23 inicia la comercializaci  n del plan en Cercado de Cochabamba  Warnes y Camiri de Santa Cruz  El Alto de La Paz    A partir del 9 mar 23 se inicia la comercializaci  n del paquete premium en las comunidades de Patacamaya en La Paz y Villamontes en Tarija  Vigente desde el 16 sep 2022  Incluye 5 Canales HD  Universal Premiere  Universal Cinema  Universal Comedy  Universal Crime y Universal Reality   La tarifa tambi  n incluye la licencia para la aplicaci  n Universal  cuyas condiciones de uso las NBCUniversal  LLC detallados en el link  https   www nbcuniversal com terms  Pueden suscribirse a este paquete premium s  lo los usuarios que tengan un plan Tigo Total o Tigo Hogar por IPTV 
13014,COTES LTDA,COOPERATIVA DE TELECOMUNICACIONES SUCRE LTDA  COTES LTDA ,Chuquisaca,HTL CHARCAS,199,180,135,0,HFC,POSTPAGO,40,Plan exclusivo para Hoteles  Hostales  Residenciales  Centros de Salud y otros similares    Costo de instalaci  n por punto adicional Bs  40    Provisi  n de servicio sujeto a factibilidad t  cnica   Tipo de acceso HFC o Fibra   ptica   
13011,COTES LTDA,COOPERATIVA DE TELECOMUNICACIONES SUCRE LTDA  COTES LTDA ,Chuquisaca,HTL BASICO ,199,180,34,85,HFC,POSTPAGO,38.06,Plan exclusivo para Hoteles  Hostales  Residenciales  Centros de Salud y otros similares    Costo de instalaci  n por punto adicional Bs  40    Cantidad de canales Digitales en sistema ISDBT   Provisi  n de servicio sujeto a factibilidad t  cnica   Tipo de acceso HFC o Fibra   ptica   Se estableci   una tarifa mensual en categor  a Hotel de Bs  180   para el punto original independientemente del plan contratado  variando la tarifa de los puntos adicionales de acuerdo al plan contratado  HTL B  sico  HTL Plus  HTL Capital  HTL Charcas o HTL Libertad   
13012,COTES LTDA,COOPERATIVA DE TELECOMUNICACIONES SUCRE LTDA  COTES LTDA ,Chuquisaca,HTL PLUS,199,180,34,90,HFC,POSTPAGO,47.7,Plan exclusivo para Hoteles  Hostales  Residenciales  Centros de Salud y otros similares    Costo de instalaci  n por punto adicional Bs  40    Cantidad de canales Digitales en sistema ISDBT   Provisi  n de servicio sujeto a factibilidad t  cnica   Tipo de acceso HFC o Fibra   ptica     Se estableci   una tarifa mensual en categor  a Hotel de Bs  180   para el punto original independientemente del plan contratado  variando la tarifa de los puntos adicionales de acuerdo al plan contratado  HTL B  sico  HTL Plus  HTL Capital  HTL Charcas o HTL Libertad   
13015,COTES LTDA,COOPERATIVA DE TELECOMUNICACIONES SUCRE LTDA  COTES LTDA ,Chuquisaca,HTL LIBERTAD ,199,180,157,0,HFC,POSTPAGO,50,Plan exclusivo para Hoteles  Hostales  Residenciales  Centros de Salud y otros similares    Costo de instalaci  n por punto adicional Bs  40    Provisi  n de servicio sujeto a factibilidad t  cnica   Tipo de acceso HFC o Fibra   ptica   Se estableci   una tarifa mensual en categor  a Hotel de Bs  180   para el punto original independientemente del plan contratado  variando la tarifa de los puntos adicionales de acuerdo al plan contratado  HTL B  sico  HTL Plus  HTL Capital  HTL Charcas o HTL Libertad 
13013,COTES LTDA,COOPERATIVA DE TELECOMUNICACIONES SUCRE LTDA  COTES LTDA ,Chuquisaca,HTL CAPITAL,199,180,100,0,HFC,POSTPAGO,33,Plan exclusivo para Hoteles  Hostales  Residenciales  Centros de Salud y otros similares    Costo de instalaci  n por punto adicional Bs  40    Provisi  n de servicio sujeto a factibilidad t  cnica   Tipo de acceso HFC o Fibra   ptica   Se estableci   una tarifa mensual en categor  a Hotel de Bs  180   para el punto original independientemente del plan contratado  variando la tarifa de los puntos adicionales de acuerdo al plan contratado  HTL B  sico  HTL Plus  HTL Capital  HTL Charcas o HTL Libertad   
13267,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,La Paz,FIBRA TV,200,159,29,58,HFC,POSTPAGO,25,Los equipos terminales son entregados al usuario en modalidad de comodato Servicio disponible en modalidad Post pago El usuario podr     solicitar hasta 3 equipos STB por conexi    n 
13267,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Cochabamba,FIBRA TV,200,159,29,58,HFC,POSTPAGO,25,Los equipos terminales son entregados al usuario en modalidad de comodato Servicio disponible en modalidad Post pago El usuario podr     solicitar hasta 3 equipos STB por conexi    n 
13267,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Santa Cruz,FIBRA TV,200,159,29,58,HFC,POSTPAGO,25,Los equipos terminales son entregados al usuario en modalidad de comodato Servicio disponible en modalidad Post pago El usuario podr     solicitar hasta 3 equipos STB por conexi    n 
13267,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Oruro,FIBRA TV,200,159,29,58,HFC,POSTPAGO,25,Los equipos terminales son entregados al usuario en modalidad de comodato Servicio disponible en modalidad Post pago El usuario podr     solicitar hasta 3 equipos STB por conexi    n 
13267,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Tarija,FIBRA TV,200,159,29,58,HFC,POSTPAGO,25,Los equipos terminales son entregados al usuario en modalidad de comodato Servicio disponible en modalidad Post pago El usuario podr     solicitar hasta 3 equipos STB por conexi    n 
13267,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Potosi,FIBRA TV,200,159,29,58,HFC,POSTPAGO,25,Los equipos terminales son entregados al usuario en modalidad de comodato Servicio disponible en modalidad Post pago El usuario podr     solicitar hasta 3 equipos STB por conexi    n 
13267,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Chuquisaca,FIBRA TV,200,159,29,58,HFC,POSTPAGO,25,Los equipos terminales son entregados al usuario en modalidad de comodato Servicio disponible en modalidad Post pago El usuario podr     solicitar hasta 3 equipos STB por conexi    n 
13267,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Beni,FIBRA TV,200,159,29,58,HFC,POSTPAGO,25,Los equipos terminales son entregados al usuario en modalidad de comodato Servicio disponible en modalidad Post pago El usuario podr     solicitar hasta 3 equipos STB por conexi    n 
13267,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Pando,FIBRA TV,200,159,29,58,HFC,POSTPAGO,25,Los equipos terminales son entregados al usuario en modalidad de comodato Servicio disponible en modalidad Post pago El usuario podr     solicitar hasta 3 equipos STB por conexi    n 
13274,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,La Paz,TV INICIAL,200,165,28,45,IPTV,POSTPAGO,25,Los equipos terminales son entregados al usuarios en calidad de prestamo  Servicio disponible en modalidad Postpago  El usuario podr   solicitar hasta 3 equipos STB 
13274,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Cochabamba,TV INICIAL,200,165,28,45,IPTV,POSTPAGO,25,Los equipos terminales son entregados al usuarios en calidad de prestamo  Servicio disponible en modalidad Postpago  El usuario podr   solicitar hasta 3 equipos STB 
13274,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Santa Cruz,TV INICIAL,200,165,28,45,IPTV,POSTPAGO,25,Los equipos terminales son entregados al usuarios en calidad de prestamo  Servicio disponible en modalidad Postpago  El usuario podr   solicitar hasta 3 equipos STB 
13274,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Oruro,TV INICIAL,200,165,28,45,IPTV,POSTPAGO,25,Los equipos terminales son entregados al usuarios en calidad de prestamo  Servicio disponible en modalidad Postpago  El usuario podr   solicitar hasta 3 equipos STB 
13274,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Tarija,TV INICIAL,200,165,28,45,IPTV,POSTPAGO,25,Los equipos terminales son entregados al usuarios en calidad de prestamo  Servicio disponible en modalidad Postpago  El usuario podr   solicitar hasta 3 equipos STB 
13274,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Potosi,TV INICIAL,200,165,28,45,IPTV,POSTPAGO,25,Los equipos terminales son entregados al usuarios en calidad de prestamo  Servicio disponible en modalidad Postpago  El usuario podr   solicitar hasta 3 equipos STB 
13274,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Chuquisaca,TV INICIAL,200,165,28,45,IPTV,POSTPAGO,25,Los equipos terminales son entregados al usuarios en calidad de prestamo  Servicio disponible en modalidad Postpago  El usuario podr   solicitar hasta 3 equipos STB 
13274,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Beni,TV INICIAL,200,165,28,45,IPTV,POSTPAGO,25,Los equipos terminales son entregados al usuarios en calidad de prestamo  Servicio disponible en modalidad Postpago  El usuario podr   solicitar hasta 3 equipos STB 
13274,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Pando,TV INICIAL,200,165,28,45,IPTV,POSTPAGO,25,Los equipos terminales son entregados al usuarios en calidad de prestamo  Servicio disponible en modalidad Postpago  El usuario podr   solicitar hasta 3 equipos STB 
13291,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,La Paz,TV SUPERIOR,200,220,53,68,IPTV,POSTPAGO,25,Los equipos terminales son entregados al usuarios en calidad de prestamo  Servicio disponible en modalidad Postpago  El usuario podr   solicitar hasta 3 equipos STB 
13291,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Cochabamba,TV SUPERIOR,200,220,53,68,IPTV,POSTPAGO,25,Los equipos terminales son entregados al usuarios en calidad de prestamo  Servicio disponible en modalidad Postpago  El usuario podr   solicitar hasta 3 equipos STB 
13291,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Santa Cruz,TV SUPERIOR,200,220,53,68,IPTV,POSTPAGO,25,Los equipos terminales son entregados al usuarios en calidad de prestamo  Servicio disponible en modalidad Postpago  El usuario podr   solicitar hasta 3 equipos STB 
13291,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Oruro,TV SUPERIOR,200,220,53,68,IPTV,POSTPAGO,25,Los equipos terminales son entregados al usuarios en calidad de prestamo  Servicio disponible en modalidad Postpago  El usuario podr   solicitar hasta 3 equipos STB 
13291,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Tarija,TV SUPERIOR,200,220,53,68,IPTV,POSTPAGO,25,Los equipos terminales son entregados al usuarios en calidad de prestamo  Servicio disponible en modalidad Postpago  El usuario podr   solicitar hasta 3 equipos STB 
13291,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Potosi,TV SUPERIOR,200,220,53,68,IPTV,POSTPAGO,25,Los equipos terminales son entregados al usuarios en calidad de prestamo  Servicio disponible en modalidad Postpago  El usuario podr   solicitar hasta 3 equipos STB 
13291,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Chuquisaca,TV SUPERIOR,200,220,53,68,IPTV,POSTPAGO,25,Los equipos terminales son entregados al usuarios en calidad de prestamo  Servicio disponible en modalidad Postpago  El usuario podr   solicitar hasta 3 equipos STB 
13291,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Beni,TV SUPERIOR,200,220,53,68,IPTV,POSTPAGO,25,Los equipos terminales son entregados al usuarios en calidad de prestamo  Servicio disponible en modalidad Postpago  El usuario podr   solicitar hasta 3 equipos STB 
13291,ENTEL S.A.,EMPRESA NACIONAL ENTEL S A ,Pando,TV SUPERIOR,200,220,53,68,IPTV,POSTPAGO,25,Los equipos terminales son entregados al usuarios en calidad de prestamo  Servicio disponible en modalidad Postpago  El usuario podr   solicitar hasta 3 equipos STB 
