ID_TARIFA,RAZON_SOCIAL,NOMBRE_COMERCIAL,DEPARTAMENTO,DESCRIPCION,COSTO_INSTALACION,TIPO_PAGO,OTROS_BENEFICIOS,NOMBRE_TARIFA_PLAN,ANCHO_BANDA_BAJADA,PRECIO_MENSUAL,ANCHO_BANDA_SUBIDA,DENOMINACION_TECNOLOGIA
10273,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Santa Cruz,,399,POSTPAGO,Hasta 65 Mbps de velocidad  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,WIFI HOGAR AVANZADO V0,65,339,9.75,HFC
10273,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Oruro,,399,POSTPAGO,Hasta 65 Mbps de velocidad  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,WIFI HOGAR AVANZADO V0,65,339,9.75,HFC
10273,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Tarija,,399,POSTPAGO,Hasta 65 Mbps de velocidad  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,WIFI HOGAR AVANZADO V0,65,339,9.75,HFC
10273,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Potosi,,399,POSTPAGO,Hasta 65 Mbps de velocidad  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,WIFI HOGAR AVANZADO V0,65,339,9.75,HFC
10273,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Chuquisaca,,399,POSTPAGO,Hasta 65 Mbps de velocidad  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,WIFI HOGAR AVANZADO V0,65,339,9.75,HFC
10274,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,La Paz,,399,POSTPAGO,Hasta 110 Mbps de velocidad  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,WIFI HOGAR SUPERIOR V0,110,549,16.5,HFC
10274,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Cochabamba,,399,POSTPAGO,Hasta 110 Mbps de velocidad  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,WIFI HOGAR SUPERIOR V0,110,549,16.5,HFC
10274,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Santa Cruz,,399,POSTPAGO,Hasta 110 Mbps de velocidad  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,WIFI HOGAR SUPERIOR V0,110,549,16.5,HFC
10274,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Oruro,,399,POSTPAGO,Hasta 110 Mbps de velocidad  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,WIFI HOGAR SUPERIOR V0,110,549,16.5,HFC
10274,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Tarija,,399,POSTPAGO,Hasta 110 Mbps de velocidad  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,WIFI HOGAR SUPERIOR V0,110,549,16.5,HFC
10274,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Potosi,,399,POSTPAGO,Hasta 110 Mbps de velocidad  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,WIFI HOGAR SUPERIOR V0,110,549,16.5,HFC
10274,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Chuquisaca,,399,POSTPAGO,Hasta 110 Mbps de velocidad  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,WIFI HOGAR SUPERIOR V0,110,549,16.5,HFC
10275,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,La Paz,,399,POSTPAGO,Hasta 10 Mbps de velocidad  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,INTERNET FIJO S V0,10,154,1.5,HFC
10275,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Cochabamba,,399,POSTPAGO,Hasta 10 Mbps de velocidad  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,INTERNET FIJO S V0,10,154,1.5,HFC
10275,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Santa Cruz,,399,POSTPAGO,Hasta 10 Mbps de velocidad  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,INTERNET FIJO S V0,10,154,1.5,HFC
10275,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Oruro,,399,POSTPAGO,Hasta 10 Mbps de velocidad  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,INTERNET FIJO S V0,10,154,1.5,HFC
10275,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Tarija,,399,POSTPAGO,Hasta 10 Mbps de velocidad  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,INTERNET FIJO S V0,10,154,1.5,HFC
10275,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Potosi,,399,POSTPAGO,Hasta 10 Mbps de velocidad  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,INTERNET FIJO S V0,10,154,1.5,HFC
10275,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Chuquisaca,,399,POSTPAGO,Hasta 10 Mbps de velocidad  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,INTERNET FIJO S V0,10,154,1.5,HFC
10276,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,La Paz,,399,POSTPAGO,Hasta 22 Mbps de velocidad   Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,INTERNET FIJO M V0,22,204,3.3,HFC
10276,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Cochabamba,,399,POSTPAGO,Hasta 22 Mbps de velocidad   Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,INTERNET FIJO M V0,22,204,3.3,HFC
10276,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Santa Cruz,,399,POSTPAGO,Hasta 22 Mbps de velocidad   Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,INTERNET FIJO M V0,22,204,3.3,HFC
10276,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Oruro,,399,POSTPAGO,Hasta 22 Mbps de velocidad   Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,INTERNET FIJO M V0,22,204,3.3,HFC
10276,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Tarija,,399,POSTPAGO,Hasta 22 Mbps de velocidad   Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,INTERNET FIJO M V0,22,204,3.3,HFC
10276,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Potosi,,399,POSTPAGO,Hasta 22 Mbps de velocidad   Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,INTERNET FIJO M V0,22,204,3.3,HFC
10276,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Chuquisaca,,399,POSTPAGO,Hasta 22 Mbps de velocidad   Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel  Para la habilitacion del plan post pago el usuario debe cumplir determinados requisitos solicitados por TELECEL  mismos que varian segun la tarifa mensual del plan  La velocidad de bajada minima esperada en condiciones normales es de hasta el sesenta por ciento  60   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el quince por ciento  15   de la velocidad contratada  La fecha de disposicion de la factura es el primer dia calendario del mes facturado  Pasados los 60 dias desde el dia de emision de la factura  si el usuario no paga  tendra cortes parciales de 25 minutos diarios en su servicio de acceso a Internet fijo  Pasados los 90 dias sin pagar se procedera al corte total,INTERNET FIJO M V0,22,204,3.3,HFC
10415,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,La Paz,,0,POSTPAGO,Hasta 77 Mbps de velocidad  La velocidad de bajada minima esperada en condiciones normales es de hasta el setenta por ciento  70   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el veinte por ciento  20   de la velocidad contratada   TELECEL S A  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel S A     ,INTERNET EMPRESA 2 V0,77,379,15.4,HFC
10415,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Cochabamba,,0,POSTPAGO,Hasta 77 Mbps de velocidad  La velocidad de bajada minima esperada en condiciones normales es de hasta el setenta por ciento  70   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el veinte por ciento  20   de la velocidad contratada   TELECEL S A  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel S A     ,INTERNET EMPRESA 2 V0,77,379,15.4,HFC
10415,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Santa Cruz,,0,POSTPAGO,Hasta 77 Mbps de velocidad  La velocidad de bajada minima esperada en condiciones normales es de hasta el setenta por ciento  70   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el veinte por ciento  20   de la velocidad contratada   TELECEL S A  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel S A     ,INTERNET EMPRESA 2 V0,77,379,15.4,HFC
10415,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Oruro,,0,POSTPAGO,Hasta 77 Mbps de velocidad  La velocidad de bajada minima esperada en condiciones normales es de hasta el setenta por ciento  70   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el veinte por ciento  20   de la velocidad contratada   TELECEL S A  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel S A     ,INTERNET EMPRESA 2 V0,77,379,15.4,HFC
10415,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Tarija,,0,POSTPAGO,Hasta 77 Mbps de velocidad  La velocidad de bajada minima esperada en condiciones normales es de hasta el setenta por ciento  70   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el veinte por ciento  20   de la velocidad contratada   TELECEL S A  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel S A     ,INTERNET EMPRESA 2 V0,77,379,15.4,HFC
10415,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Potosi,,0,POSTPAGO,Hasta 77 Mbps de velocidad  La velocidad de bajada minima esperada en condiciones normales es de hasta el setenta por ciento  70   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el veinte por ciento  20   de la velocidad contratada   TELECEL S A  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel S A     ,INTERNET EMPRESA 2 V0,77,379,15.4,HFC
10415,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Chuquisaca,,0,POSTPAGO,Hasta 77 Mbps de velocidad  La velocidad de bajada minima esperada en condiciones normales es de hasta el setenta por ciento  70   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el veinte por ciento  20   de la velocidad contratada   TELECEL S A  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel S A     ,INTERNET EMPRESA 2 V0,77,379,15.4,HFC
10416,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,La Paz,,0,POSTPAGO,Hasta 105 Mbps de velocidad  La velocidad de bajada minima esperada en condiciones normales es de hasta el setenta por ciento  70   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el veinte por ciento  20   de la velocidad contratada  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel S A ,INTERNET EMPRESA 3 V0,105,499,21,HFC
10416,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Cochabamba,,0,POSTPAGO,Hasta 105 Mbps de velocidad  La velocidad de bajada minima esperada en condiciones normales es de hasta el setenta por ciento  70   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el veinte por ciento  20   de la velocidad contratada  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel S A ,INTERNET EMPRESA 3 V0,105,499,21,HFC
10416,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Santa Cruz,,0,POSTPAGO,Hasta 105 Mbps de velocidad  La velocidad de bajada minima esperada en condiciones normales es de hasta el setenta por ciento  70   de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el veinte por ciento  20   de la velocidad contratada  Plan disponible solo para usuarios antiguos del servicio de acceso a internet fijo con tecnologia HFC de Telecel S A ,INTERNET EMPRESA 3 V0,105,499,21,HFC
